names	fccommunity
SLC22A6	23
WDR24	4
WNT5B	7
ZCCHC12	5
ZNF800	4
ZNF142	21
ZNF91	21
INTS1	12
FAM124A	4
CAPN15	4
ZFYVE19	4
CER1	7
PORCN	7
SFRP2	7
SFRP5	7
WIF1	7
APPL2	22
RAB22A	14
C1orf109	25
SLC35B2	7
APTX	4
CALCOCO1	4
CEP350	18
CNTROB	4
CRYBA2	4
AQP5	19
TRPS1	21
GLS	23
HPGD	5
MRPS10	4
PDXDC1	4
SAMHD1	5
SMAP1	14
TFB2M	10
TMEM11	19
XPO4	4
AREGB	21
WT1	21
CXCL1	13
CXCL5	13
CXCL6	13
MMP10	13
MMP26	13
RECK	13
ENSG00000167807	14
ARRDC2	18
C9orf85	10
HACL1	4
OVCH1	6
TBX1	4
CENPH	21
SLC7A10	24
TRIM31	4
PPAPDC1B	14
ARFRP1	14
DAD1	14
FDFT1	14
NANP	9
DOPEY2	14
MEPCE	14
SOX1	14
ZDHHC9	20
VPS26A	14
ARHGAP1	21
BNIPL	19
H3F3B	20
MUS81	20
LRP2BP	6
KDM5D	20
PHF8	20
SMARCC2	20
TMCO4	20
ENSG00000100118	20
EME1	17
TDP1	20
CPSF6	6
FUBP1	24
HSD3B1	23
HSD3B2	22
RAVER1	22
RBM17	6
RFNG	21
RUFY1	18
SRA1	25
ARHGAP10	15
MYBPC1	18
NUDT12	18
CERS5	25
IER3	10
HNF4A	21
B9D1	4
DNAJC12	4
DENND1A	4
F2RL3	22
TRIM8	7
FABP6	22
MMP1	13
S1PR3	22
ARHGEF5	25
ARHGEF9	4
GPHN	24
GLRB	24
C12orf65	12
ENSG00000141325	23
ARID3A	21
ARID3B	17
ARID4A	21
NDNL2	4
NPDC1	4
PKIB	21
SP2	11
TEAD3	21
ARID5A	5
EML4	4
SLC1A6	4
UBE2L2	4
ARL14EP	24
ARL2	22
ARL2BP	19
ARL3	24
RP2	2
UBR1	24
ARL4A	1
SP100	21
ZWINT	21
ARL5B	7
ARL5B-AS1	11
C9orf64	7
TCTE1	3
ARL6	4
ARL6IP4	5
ARL6IP6	4
ARL6IP1	4
C1orf168	14
SLC25A24	22
C10orf35	4
MS4A10	4
ARMC10	12
KBTBD3	12
MRPS25	12
UFC1	18
ENSG00000211618	10
ARMC7	2
CDPF1	6
DAZAP1	6
DHX30	17
EXOC3L1	6
RAPGEF6	6
UBAP2L	6
CD22	25
DOK3	12
LILRB4	25
CUEDC2	22
NSMCE1	20
POLM	7
TRADD	19
ARMC4	8
EFCAB1	15
SPRR2B	13
ARNTL2	8
RNF19A	21
ENSG00000214699	17
RCOR1	16
CRIP2	24
PDLIM5	19
RND2	22
IFIT3	21
MTA3	21
RING1	21
TCEB3C	19
ARPP21	22
ARR3	22
OPN1MW	22
OPN1MW2	1
RCOR2	22
RNASE6	22
GRK1	22
WNT7B	7
ARRDC1	4
GAL3ST1	17
GAL3ST2	17
NEU2	17
NEU3	17
ENSG00000184494	17
ARSB	17
HSD17B3	17
ARSD	17
GALC	17
HSD17B1	17
HSD17B2	17
ENSG00000112474	17
CERK	17
TMEM259	17
ARSF	6
ASAH2	22
TCP10	4
ASB1	21
ASB12	21
ASB13	21
ASB9	17
ASB2	21
ASB6	21
ASB7	21
ASB8	12
ENSG00000214320	4
ASCL4	21
REXO1	4
ASGR2	18
ASIC2	22
STOML1	22
EXOC6B	19
ASMTL	14
GOLGA6L3	17
ENSG00000186322	17
ENSG00000156363	15
CCNE1	21
CCT5	1
NDUFS2	1
PMM2	23
SLC25A13	1
MRTO4	3
BCKDK	17
C11orf65	20
CENPV	17
NR3C1	21
RREB1	17
SENP1	17
SENP6	21
ZNF174	17
ZNF462	17
ZNF687	17
ZNF768	17
ASPM	22
SCUBE1	20
SLMAP	18
ASUN	18
ATAD5	24
ATAT1	8
DBP	21
HLF	21
TEF	21
SIX4	4
MAFB	21
TRIM69	21
ATF3	21
CCDC17	25
ENSG00000206314	25
ATF6	21
FKBP15	4
ENSG00000168468	21
MIF4GD	4
BARX2	21
ATG10	4
CLASP2	22
DBF4B	4
FAM76B	4
LINGO1	4
THAP10	4
ENSG00000180576	4
ERCC6L	10
CARD10	12
ATG4A	18
MAP1LC3A	24
ENSG00000185957	14
TTC5	2
GABRG3	7
ATG4D	20
CLPP	4
FEM1B	18
CARF	4
CDKN2AIP	18
ZNF227	14
CHAC1	4
KIAA0319	13
LRRC3B	18
LYPLAL1	24
RBMS1	20
EHF	10
NLRC3	17
ATL2	22
RDM1	2
ATMIN	11
ZNF652	21
ENSG00000206207	4
ENSG00000206280	14
GORAB	24
MGEA5	24
KLF2	21
ATXN7L1	4
PTH	4
ATOH8	3
NPY1R	9
RAB7L1	6
BTD	21
PRM1	9
NRM	10
ATP1A4	4
ATP1B1	12
SLC15A1	12
MALL	12
ATP1B2	4
ATP1B3	4
SLN	19
HCN4	12
NAGLU	12
RAB17	14
RAB33A	4
RAB4B	14
MTMR4	12
ATP2B4	22
ATP4A	23
CCDC102A	4
DMBX1	5
MAP3K15	19
PIGZ	14
CYP7A1	25
SELRC1	21
CTAG1A	13
CTAG1B	13
ECHDC2	13
MRPL19	13
ATP5SL	9
ATP6AP1	13
CYP11B1	8
CYP11B2	8
ENSG00000168482	8
ATP6V1B1	12
DNAJC28	23
DRC1	7
RCN3	4
ATP6V1G2	23
ATP7A	25
ATOX1	25
ATP7B	14
GLRX	25
NFIC	21
ATP8A1	14
CWH43	14
SMARCAD1	20
TRAPPC6B	14
MINA	25
ATPAF1	15
ATPIF1	24
FAM134A	24
ATRAID	2
ATRIP	4
IFT20	4
FOXP3	4
MTUS2	4
ATRX	21
ZZEF1	24
TBX4	2
TRIM33	21
ENSG00000206357	6
RENBP	18
FAIM2	19
PPARGC1B	21
GLRA2	4
IQCG	4
DCAF8	4
PARP11	7
RHCG	5
AIF1	17
ENSG00000206319	17
ENSG00000206428	9
ATXN7L2	2
MTERFD1	18
TMEM67	9
LALBA	20
MST1	13
MST1L	13
ADARB1	9
DSN1	21
NOVA2	21
SPC24	21
SPC25	21
AURKC	6
AVIL	17
AVL9	7
LRP5	7
DKK1	7
MESDC2	7
DKK2	7
DKK4	7
WNT1	7
ASH1L	8
SOX13	9
ZNF107	21
AXL	25
IFNGR1	25
B2M	4
CD1A	4
CD1E	4
HFE	4
HLA-H	4
LILRB1	4
TAP2	4
ENSG00000206299	4
ENSG00000206413	4
ENSG00000206450	4
ENSG00000206505	4
ENSG00000206443	4
SCARF1	4
SLC6A4	22
CD1C	4
CD8B	4
OR10C1	4
PPIAP30	14
ENSG00000174715	4
ENSG00000206396	25
ENSG00000206408	3
ENSG00000206461	4
ENSG00000206366	4
EMID1	17
LUM	13
CTSH	13
TFR2	13
PDDC1	24
PPIAP29	24
EPB42	13
ACAP1	14
SUN1	23
KIR3DL1	4
KLRD1	4
LILRB2	4
MAGEA1	4
ENSG00000215758	4
ENSG00000213016	4
KIR2DL4	4
ENSG00000215764	4
B3GAT1	9
B3GALT6	9
CSGALNACT1	9
CSGALNACT2	9
EXTL2	9
B3GAT3	9
CHSY3	9
EXT1	18
B3GAT2	9
B3GNT1	17
GALM	17
GCKR	17
LCT	17
DEF8	19
B3GNT4	7
ZFAND3	22
B3GNTL1	7
B4GALNT1	20
GALNT16	17
GALNT18	17
GALNT3	17
GALNT7	17
GMDS	17
B4GALT2	17
B4GALT6	17
GALNTL5	17
GCNT1	17
ST3GAL2	17
UGGT2	17
ZC3H18	17
B4GALT7	9
XYLT1	9
B9D2	4
BAALC	4
BAAT	10
SLC7A11	19
BAG1	21
GSKIP	4
HBEGF	13
BCL2L14	19
BIK	19
SERPINB8	17
TACR2	22
TP53AIP1	21
VRK2	10
SUPV3L1	20
MMP7	13
HGFAC	13
POU3F3	21
PPP1R1A	12
GPR135	4
ROR1	3
ROR2	7
UNC5A	19
PSTPIP2	4
THAP2	11
FMO1	14
VCPIP1	21
BAHD1	4
ENSG00000186852	4
CCDC116	4
CLDN2	4
COL8A1	4
FAM27E4	4
OTX1	4
SMCP	4
ZNF638	4
MAGED4	24
MAGED4B	24
YTHDF2	4
BAIAP3	21
BAMBI	25
BANK1	22
BANP	19
BAP1	21
BRCC3	21
CCDC113	24
KATNBL1	24
NKIRAS2	12
TPM4	6
ORAI1	19
BASP1	16
AIF1L	7
MYL6B	24
TICAM1	18
BATF	21
BBOX1	8
LSM14B	5
BBS2	9
BBS9	9
BCAM	13
BCAN	13
TNR	13
BCAP29	19
CSPG4	22
EFS	4
TNS1	13
GRIP1	22
SH2D5	25
SH3BGRL3	25
HAUS2	24
CAPN2	13
ZUFSP	16
ZIC2	4
BCAS1	16
COLQ	13
ENSG00000122339	17
MCCC2	18
CAB39L	8
ZNF20	5
ZNF79	21
BCL10	19
C9orf89	19
CARD14	6
CARD9	4
KRT33B	24
TNFRSF10A	19
DEFB4B	18
LY96	18
TNFRSF21	19
BCL11A	21
PTCH2	21
SFRP1	7
SFRP4	7
BCL11B	21
BNC1	19
DUSP22	25
EEF2K	15
GRIPAP1	6
BEST1	22
SGCB	17
SGCE	17
SGCZ	17
TAC4	22
BCL2L12	7
LYZL1	20
LYZL2	20
BCL6B	21
BCL7A	12
IDE	20
PRRX2	20
BCL9	22
PYGO2	22
BCL9L	9
PCGF3	21
SMS	21
ENSG00000167744	25
CCK	22
MCOLN1	4
BET1	14
SEC22A	14
COG2	14
COG5	14
COG7	14
BUD13	6
SNAP23	14
CNNM2	14
TRAPPC2L	14
WDR91	14
BFSP1	24
BFSP2	24
BHLHA9	3
BHLHE40	24
BICD1	22
DDX4	22
TNFSF14	19
ENSG00000206283	20
ENSG00000204474	19
BIRC5	19
USF2	21
PTP4A2	21
SERPINB3	21
SERPINB4	13
BLCAP	8
EFHD2	9
TINAG	24
CD72	25
BLOC1S3	4
BLOC1S6	4
HMG20B	4
LSG1	4
SKA1	4
MRPL52	4
UBE2S	4
SKA2	4
EBAG9	10
VOPP1	24
UGT2B10	8
BLVRB	8
NBR1	24
BLZF1	11
BMI1	21
CBX7	21
E2F6	21
IMMT	24
KMT2A	21
GPC5	7
CHCHD6	24
ECSIT	18
HJURP	24
KIF22	24
MTX2	24
NIPSNAP3A	24
STMN4	22
ENSG00000206318	4
OXT	7
RNASEK-C17orf49	21
SENP3	21
GRHL1	21
TWSG1	13
BMP15	24
EXD2	18
BMP3	13
BMP8B	21
BMPER	21
NRP2	25
BOLA1	23
BOLA2B	12
BOLL	4
DAZ2	4
DAZ4	4
DZIP1	4
BORA	11
BPIFB3	15
CHST11	18
SLX1B	18
SULT1A1	18
SULT1A2	8
BPY2B	23
DTX1	7
DTX3	7
HPCAL4	10
DHTKD1	24
DSC1	12
DSC2	12
DSC3	22
DSG3	25
CNKSR1	22
RIT1	24
LRP4	22
NPY2R	9
TEAD4	21
STAP2	12
BABAM1	11
BRD1	24
STAR	4
FAM129B	21
KDM3B	4
KLF10	21
ENSG00000162606	10
HEXDC	24
FDXR	9
SOX2	21
BRI3BP	18
BRPF1	20
BRS3	8
GRP	8
NMB	8
NMBR	8
BRWD3	19
BSCL2	19
ENSG00000181368	19
BSDC1	7
BSG	13
PPIL2	13
SLC16A3	8
NT5C	18
NT5C1A	18
NT5C3A	18
NT5E	18
FKBP1B	9
HOMER1	22
BST2	12
CLEC4C	25
FCER1A	5
BTLA	15
BTN1A1	18
CCDC28A	13
CWF19L1	6
GNAO1	22
CAPSL	13
LCA5L	23
RABGGTA	18
RSRC2	4
FFAR2	22
HRH4	22
PTPRU	22
SCN8A	25
USP39	10
PPIL1	6
RBPJL	7
UPF2	5
LIMD1	21
HAL	18
BZRAP1	18
TSPO	18
BZW1	4
BZW2	4
CD2	25
KIF14	4
SUCO	13
ENSG00000167524	4
SPRYD7	2
C10orf68	4
C11orf31	4
C11orf48	13
C11orf68	25
C12orf23	6
KCND3	4
SPOCK3	4
FAM91A1	4
C6orf62	11
C14orf119	9
C14orf80	7
C15orf41	19
C16orf45	2
C16orf52	4
CRIPT	22
CTSF	4
RPP25L	21
C16orf70	23
BCAS3	23
MAMLD1	23
C16orf74	8
C17orf59	21
C18orf25	21
C18orf56	7
C19orf40	18
FUT1	17
ST6GALNAC3	17
ST6GALNAC6	17
RHBDL3	4
C1orf27	19
C1orf35	4
ZCCHC17	4
NKAP	4
C1QB	13
C1R	13
PTX3	13
C1S	13
MMP12	13
SPOCK1	13
TIMP4	13
JMJD4	21
DNAJC30	9
DNTTIP1	13
C1QTNF1	4
C2	13
C5	13
FCN2	13
C20orf195	4
KCTD17	4
OBFC1	4
SDSL	4
C20orf27	22
C21orf91	17
C22orf23	4
EVI5L	4
CCDC149	4
MORN4	8
C2CD2L	18
C2orf44	8
CFHR3	7
CFI	13
CPN1	13
IGHV4-39	13
VSIG4	2
CPN2	13
C4BPB	13
C4orf27	24
C8A	13
C6	13
C6orf165	4
C6orf203	9
C6orf25	25
CUBN	13
GDPD2	24
RILPL2	24
C7orf26	21
C7orf43	18
TMEM50A	4
C8orf33	24
C9orf117	4
C9orf16	20
KRT20	4
PRC1	4
LRRC45	17
C9orf163	22
LRRK1	22
C9orf24	16
C9orf9	24
CA1	16
CA10	3
CA6	22
CA9	12
CABP2	19
CABP4	24
CACFD1	20
KCNJ15	20
CACNA1G	22
CACNA2D1	9
POLK	6
CACTIN	4
CXorf56	4
LST1	4
SLC9B2	4
TARBP2	4
ENSG00000206433	4
DNAJC13	11
MSANTD1	4
ARMC8	13
DDX41	2
FGD2	2
NKTR	24
NRDE2	6
RBM25	6
SFSWAP	18
TRA2B	6
ENSG00000168593	4
ENSG00000215726	6
IFT52	24
LGALS1	13
CYP24A1	12
FAXC	14
METTL4	4
PRSS3P4	13
STARD7	4
TRAF4	4
ANKLE1	17
G2E3	4
COQ3	14
COL11A2	21
TRIM38	19
HORMAD1	12
TOMM7	14
TRPV6	4
CALCB	13
ROPN1B	22
ENSG00000083622	4
UCN	25
FOXE1	25
IGKV3D-20	16
ENSG00000211610	13
ENSG00000211629	12
ENSG00000211607	17
CLEC3B	25
TNFAIP6	13
TSHB	22
CALU	9
SLC9A3R2	12
TMEM43	12
HSPA2	12
PODXL	7
PTH1R	22
WWTR1	21
ZIC1	22
ZIC3	20
CAMKV	4
CENPT	4
DCAF10	4
TAX1BP3	4
CAMP	13
FPR2	13
CAMSAP1	21
CAMSAP3	14
CAMTA1	13
ENSG00000173636	13
DEFA5	4
SERPINB13	13
SPINK5	11
TST	4
CA4	22
CAPG	4
CAPN1	19
CTSC	13
FHL2	12
SH3BGR	2
SLIT3	22
UFSP2	19
FHL5	21
IGFBP5	13
RALBP1	19
CAPN10	15
CAPN11	15
CTNNBL1	4
RNF157	4
TUB	25
ZDHHC1	4
CWC15	4
UAP1	14
LAMTOR4	4
FMO5	7
GAS2	22
CAPN3	4
FKRP	15
PPM1L	25
CAPN5	15
CAPN7	15
CAPZA3	14
CARD16	19
CARNS1	24
IL1F10	14
IL1RN	19
GOLGA7	19
CIDEB	19
IL18	19
CASP8AP2	19
CASQ2	2
TRDN	22
ASPH	1
HRC	9
TLR10	18
CD151	13
ERBB2IP	21
ITGAE	13
VCAM1	13
LARGE	17
GATA3	21
CBFA2T3	21
ENSG00000215751	25
CISH	25
CBWD3	14
TTC39A	14
CBX1	21
ZNF268	1
CBX6	12
CBY1	13
RBM26	9
GIGYF2	6
CHIC2	4
GLIS2	22
KIAA0907	11
CCDC158	22
CCDC104	6
CCDC107	4
CCDC109B	11
CCDC130	4
CCDC134	4
CCDC14	4
CCDC159	4
CCDC19	4
NDC1	4
CCDC24	16
CCDC41	22
CCDC64	20
CCDC67	4
CCDC80	12
PLEKHF1	24
ZNF217	16
CCDC91	4
TESC	4
CCDC93	4
ENPEP	13
CCL1	8
CCL17	8
CCL13	8
CCL15-CCL14	8
CCL24	8
CCL26	8
CCL16	8
CCL19	8
CCR7	8
ENSG00000187186	13
CCL2	8
CCL7	8
CCL20	18
CCL23	8
CCL27	8
DARC	8
CCL4L2	8
CCM2	22
SOX18	21
VGLL2	21
CCRN4L	16
MRPL50	4
CCNDBP1	21
ZNF334	21
HOXA5	21
UFL1	4
ZER1	21
HOXB3	21
MIEN1	18
TMED6	18
DDRGK1	4
FAM219A	20
CDKN1B	21
SUMO4	17
SKP2	21
CLK3	17
HELZ	17
NUFIP2	17
ENSG00000205570	24
ENSG00000205575	24
CCNF	21
CCNG1	21
POC1B	17
ESR1	21
IMMP2L	21
ENSG00000206225	6
AAMP	6
FRMD5	6
ENSG00000215629	8
CCR4	8
CXCL12	13
CCR6	18
DEFB103B	18
DEFB4A	18
CCR9	8
CCSER1	14
CCSER2	4
GBE1	20
OSBPL5	14
THEG	4
USP47	7
PIK3C3	25
HELB	20
RPA4	20
TIPIN	20
TREX1	15
TMEM256	14
CD101	4
CD164	22
HLA-DQA1	9
ENSG00000206240	13
MYCL	21
CD200	17
CD200R1	17
HCRTR2	17
CD209	13
FABP7	7
SCRN3	4
B4GALT5	17
CD27	19
CD33	15
PODXL2	7
MTMR1	18
SBF1	18
CD3D	25
CD3G	25
CD4	12
ANKUB1	5
ATP10A	12
HLA-DQB1	24
HLA-DRB1	13
HLA-DRB5	13
4-Mar	2
PIP	11
SPG21	4
TSSK2	12
ENSG00000168384	12
ENSG00000204276	25
ENSG00000206291	12
ENSG00000206236	25
ENSG00000204244	12
ENSG00000168399	12
ENSG00000168383	12
ENSG00000206258	12
ENSG00000196610	12
ENSG00000196101	13
HCRT	9
HLA-DMA	13
TRAV8-4	13
ENSG00000206293	13
ENSG00000206229	13
ENSG00000206308	13
ENSG00000211762	13
CD7	13
VPREB1	13
ENSG00000205631	13
CUTC	4
MTMR9	4
ZNF263	4
TSKS	12
ICOSLG	19
KATNA1	19
SLC30A7	19
GSTZ1	10
CD5L	9
SECTM1	24
CD70	8
CD80	25
CD84	25
CD86	25
CD99	16
ARL11	15
FAM69A	17
GLYCTK	4
PLAC8	23
SEMA4G	22
SIGLEC5	4
STAMBPL1	4
TLDC1	17
ENSG00000111980	4
ENSG00000206395	4
CRB3	22
PARD6A	22
KRT81	4
MORC4	21
TFPI2	13
THAP5	21
THSD7A	21
TSKU	21
USP25	22
ZMYM5	10
SEMA6D	22
CDC42EP3	22
CDC42EP5	22
CDC42SE2	24
PSKH1	20
SEC16B	18
CDH13	20
CDH15	12
CDH7	24
CDH9	24
CDH6	24
CDH18	24
CDH16	22
CDH17	19
CDH19	11
CDH23	22
CDH5	22
CTNNA1	12
P2RX4	22
P2RX6	22
FAM84B	13
TRIM29	12
VEZT	22
LLGL2	22
CDH8	22
CDHR2	12
SLC17A1	12
CDIP1	22
UNC5B	19
NFRKB	14
CDK10	21
CDK15	15
CDK2AP2	24
NBPF8	14
PCDH18	13
CDK5R2	15
POC5	20
CRIP1	24
CDKN2C	24
SLC9A7	14
CDX4	21
CDY1	20
PEX5	12
DDO	12
TIMM9	14
CEACAM1	15
CEACAM3	6
CEACAM8	15
CEACAM6	15
CEBPE	21
CEBPG	21
MLLT6	21
NRF1	21
CECR5	1
GNPDA2	9
ENSG00000215711	25
RBM24	4
CELF2	6
WNT10B	7
WNT9B	7
CEND1	5
CENPE	22
KIF2C	21
CENPJ	4
LAG3	25
NEUROD1	21
CEP104	25
CEP152	22
CEP170	12
CLTA	12
SH3BGRL2	12
CEP19	4
RABL2B	4
CEP192	24
CEP55	10
CEP57	13
GPC3	13
RCOR3	4
CEP72	4
CEP89	6
CEP97	22
WNT3A	7
WNT7A	7
WNT2	7
ZFP36L2	22
CES3	21
CFHR5	25
CGB	22
CGB2	22
CGB5	22
FSHB	22
CGB7	22
LHB	22
CGB8	22
CGGBP1	10
C21orf59	22
CHAF1B	20
DSCC1	20
EXOSC10	20
GCC2	18
POLE3	20
TBCE	20
USP5	11
CHPF	9
DDI2	14
EXOSC8	5
FERMT3	20
FOXRED1	20
HIATL1	20
MPHOSPH6	24
RRP8	20
UBE2G2	14
USP21	21
ENSG00000206476	20
ENSG00000205178	25
ENSG00000205164	13
ENSG00000205170	2
ENSG00000205162	11
CHCHD2	14
CHCHD2P9	14
TMBIM4	4
MAP3K7CL	21
ENSG00000213709	21
MPP1	4
RGMA	21
ELF5	24
CHDH	20
TDRD9	21
RFX4	21
MORN3	4
CHGA	13
CPB2	13
CXCL2	13
MMP3	13
SERPINB6	13
ENSG00000212660	4
KRTAP3-2	4
MEOX2	4
CHMP7	24
CHN1	15
STK17B	22
CHP2	19
CHSY1	9
CHPF2	9
CHRD	21
CHRDL1	5
CHRNA1	13
CHRNA2	18
CHRNB2	18
CHRNA3	18
CHRNA5	18
CHRNB1	4
CHRND	13
CHRNE	3
CHRNG	13
CHST10	17
CHST14	4
CHST5	19
CHST6	17
CHST9	24
GAL3ST3	25
SULT1B1	17
SULT1C2	17
SULT1C4	17
CHST12	18
CHST4	24
CHST8	16
CHTF8	6
CHUK	12
NR2C2	21
TRIM21	21
ESRRA	21
FOXO4	21
NR0B1	21
PNRC2	21
POU4F1	4
POU4F2	21
SCGB1D1	21
SCGB1D2	21
SP3	21
TCF20	21
ZNF398	21
DLL3	7
DTX3L	7
LFNG	7
MFNG	7
NR2C2AP	8
CIAPIN1	5
IFI6	24
CIDEA	19
UCP1	24
CIITA	21
ZXDA	21
ZXDC	21
PDLIM2	21
CIT	22
GRIN2D	22
ZNF706	18
NT5DC3	22
CITED4	21
TTLL1	5
CKAP4	12
GOLGA2	4
JAKMIP2	21
TSGA10	12
SCRT2	21
MMAA	18
CLCN2	21
CLCN7	21
CLDN7	12
CLEC11A	4
CLEC4A	25
CLEC4F	19
CLIP2	22
C1orf63	17
CLN5	18
CLPTM1L	19
CLSTN3	13
RPGRIP1	4
TFEB	21
PICALM	14
BBS7	4
CINP	7
CMC4	22
CMSS1	6
FAR1	4
HTR1B	22
IFT57	19
NCDN	4
OGFR	4
RAB3GAP1	4
RAB3GAP2	4
RPRD1A	4
VEPH1	4
YTHDF1	4
CPOX	20
POLR1E	20
SEC24B	4
WWOX	6
CNGA2	13
CNGA4	11
CNGB1	11
ABCA4	14
CNKSR3	16
CNN3	17
CNNM3	4
CNNM4	21
CNOT11	4
GHITM	14
CNOT6L	21
CNPY4	25
CNRIP1	10
CNST	6
IL20RB	10
IL20RA	25
SIGLEC6	7
MACF1	22
CNTN4	22
CNTNAP3	5
CNTNAP3B	22
CNTNAP5	4
MEFV	14
COL10A1	9
COL14A1	13
COL18A1	13
MAZ	13
PLXDC1	12
TMED9	18
UCK1	18
COL20A1	4
COL23A1	21
COL25A1	13
COL4A2	13
SERPINE2	13
MATN4	13
COL4A3BP	4
RTN4	4
RTN2	4
UQCRC2	5
COL4A6	13
COL5A1	13
COL6A2	4
COL6A3	13
COL8A2	4
MAG	4
PLP1	4
ZNF337	12
HCN1	12
IMMP1L	21
COMMD5	12
COMMD6	12
MBOAT7	4
TIPARP	22
COPS3	21
MYEOV2	23
COPS7A	21
DMWD	22
CORO1A	7
KREMEN1	2
SLC27A4	18
COX5B	18
KXD1	4
MT-CO3	18
KRT83	4
KRT86	4
COX7A2L	10
HBG2	13
LXN	22
CPAMD8	8
THBD	13
CPEB1	18
CPLX2	22
CPM	25
CPNE6	21
MYO15A	24
DFNB31	22
NDUFC2	4
ENSG00000172974	4
TMEM39B	23
CPSF3L	4
RAX	21
SOX3	11
STAP1	6
CPT1B	4
CPVL	15
CPXM2	21
CRABP2	7
PTGS1	22
CREB3L1	21
CREB3L4	21
NFE2	21
CREBRF	6
CRH	25
CRHR2	25
CRHBP	25
CRISPLD2	4
CRIP1P4	24
SLC25A46	22
CRISP3	4
A1BG	4
ELMO2	13
TANC1	4
CRLF1	25
CRLF2	25
CRLS1	14
CRX	21
M1AP	21
NRL	21
CRY2	21
PER2	21
CRYAA	22
CRYBB2P1	22
CRYBB3	22
CRYBA4	22
CRYBB1	4
MTERF	10
CSH2	8
CSN1S1	19
POU3F1	21
RAG1	21
NKD1	7
VANGL2	7
FRAS1	17
KANK2	8
CSPG5	3
CSRP2	17
CSRP2BP	17
CST3	13
CTAGE5	13
CTSS	13
CST5	13
CSTA	13
CSTF2T	4
ENSG00000206306	13
CTBP1-AS2	6
CTBS	13
CTDSP1	6
CTDSP2	23
CTNNBIP1	22
CTRC	13
MSH6	1
NGLY1	12
PPT1	1
RPUSD2	23
SLX1A	18
TPRKB	23
CTSB	13
METAP1	21
ATP6AP2	4
PCSK1	9
WRAP53	4
GIF	22
CUL9	21
CXADR	4
CXCL3	13
CXorf40A	24
CXorf40B	24
CYB5D2	11
CYB5R4	20
NOX1	16
WIPF3	22
CYLD	19
CYP11A1	21
HSD11B2	8
CYP17A1	14
CYP2C9	14
DHRS3	12
DHRSX	12
CYP26A1	12
CYP26B1	12
CYP27A1	8
TTC36	21
CYP46A1	12
CYTH1	4
CYTIP	4
CYTH4	22
ENSG00000204964	6
DACH2	21
DAGLB	20
ABHD2	4
FUBP3	4
RNF138	4
DBC1	13
DBF4	20
DCLRE1A	20
MAST1	21
VGLL1	21
DCLRE1B	1
DCP1B	5
TYR	24
DCTN4	12
DCTN5	4
DCTN6	10
DDAH2	4
SMYD3	21
MDFIC	18
SCAMP2	14
STX11	14
STX1B	22
VAMP1	22
DDIT4L	4
DDX11	24
DDX12P	24
DDX19A	20
PDCD4	3
RWDD2B	12
ENSG00000206285	22
ENSG00000204222	8
ENSG00000203621	4
DDX26B	14
TP53INP1	13
PHTF2	9
SPATC1L	12
DDX58	11
DECR1	18
DEDD	19
DEFA4	9
MC2R	9
ENSG00000185918	13
DEFA6	12
DEFB103A	18
DERL3	13
DESI2	21
DEXI	21
DFNA5	17
DGCR8	21
CLPS	25
RECQL4	21
LRRC70	4
TRIM39	21
ENSG00000206419	21
ENSG00000206495	21
DGUOK	18
ALOXE3	6
BCO2	18
LOX	20
PCSK2	9
MAFA	21
DHRS7B	3
WDR83OS	24
DHX34	20
DHX35	4
DHX57	6
DHX58	18
DIP2A	22
DIP2C	4
DIRAS2	22
DIXDC1	25
DKK3	4
MSI2	21
GRID1	22
SCN4A	22
LMBR1L	4
DLG5	24
NLGN4X	22
DLK1	7
DLX1	21
DLX4	9
DMP1	13
DMRT3	8
DMTF1	21
DNAH3	12
DNAI1	17
PTTG1IP	21
MAU2	21
DNAJB9	16
RFK	18
DNAJC1	5
MT1H	5
PPP1R14B	8
DNAJC22	23
DNAJC27	11
DNAJC7	21
DNASE2	2
BEST2	2
DNLZ	3
RFWD3	2
DNM3	22
EZH1	21
KCTD15	4
DNMT3L	21
TMEM134	4
TMEM38A	4
DOCK10	4
DOCK2	21
DOCK3	7
DOCK8	22
DOCK9	21
DOK4	25
RNF128	4
DPCD	17
DPEP1	4
DPH3	14
SERGEF	14
DPH6	14
DPH7	20
PIGA	14
PIGP	14
DPP6	5
DPP9	25
DPT	4
DPY30	7
LNX2	10
DPYSL5	4
RNF11	21
DSTYK	18
ENSG00000137313	25
ENSG00000206499	25
DUOX2	22
DUOXA1	21
DUS2L	17
DUSP23	3
WNT10A	7
WNT2B	7
WNT5A	7
WNT6	7
WNT9A	7
SPRR2G	24
TRIM55	24
GIPC3	7
WNT3	7
C7orf34	15
SERHL2	7
DYM	16
TBC1D22B	16
DYNC2LI1	9
DYNC2H1	9
FLG	4
DYRK4	9
DYRK3	4
FASTK	4
GRK4	22
GRK7	7
SHPK	7
E2F7	2
EAF1	20
FAM13C	4
ZNF444	22
EAF2	19
EAPP	18
EBF1	21
IP6K3	21
TDRD6	21
ZNF423	21
EBI3	21
IL27	21
ECH1	18
EDA	19
EDN2	22
SUOX	18
PIGU	14
ENSG00000212868	5
EFCAB6	21
EFHC1	4
EFHC2	4
EFNA3	15
ENSG00000214475	15
EFNB2	22
EPHA3	7
PDZRN3	7
RHBDL2	22
RUFY2	7
C1orf116	22
SLK	15
EGFL6	25
EGLN3	21
NAB1	9
